ID;Nom;Posicio;idEquip;ID_Lliga;Gols;Assists;Minuts;Grogues;Vermelles;Gols90;Assists90
298242;Faroukou Cisse;Defensa;495;135;0;0;0;0;0;0.00;0.00
279760;G. Agostino;Porter;495;135;0;0;0;0;0;0.00;0.00
7228;F. Stolz;Porter;495;135;0;0;0;0;0;0.00;0.00
48475;S. Hefti;Defensa;495;135;0;0;110;0;0;0.00;0.00
37144;R. Haps;Defensa;495;135;0;1;770;0;0;0.00;0.12
343562;L. Lipani;Migcampista;495;135;0;0;0;0;0;0.00;0.00
342059;B. Boci;Defensa;495;135;0;0;0;0;0;0.00;0.00
31521;A. Vogliacco;Defensa;495;135;0;1;1172;4;0;0.00;0.08
437096;S. Calvani;Porter;495;135;0;0;0;0;0;0.00;0.00
31562;G. Puşcaş;Davanter;495;135;0;0;183;0;0;0.00;0.00
7106;K. Yeboah;Davanter;495;135;0;0;0;0;0;0.00;0.00
348533;S. Fini;Davanter;495;135;0;0;33;0;0;0.00;0.00
342004;Y. Bornosuzov;Davanter;495;135;0;0;0;0;0;0.00;0.00
281096;P. Masini;Migcampista;495;135;0;0;0;0;0;0.00;0.00
30988;F. Valietti;Defensa;495;135;0;0;0;0;0;0.00;0.00
6057;P. Galdames;Migcampista;495;135;0;0;9;0;0;0.00;0.00
30788;A. Favilli;Davanter;495;135;0;0;0;0;0;0.00;0.00
375986;L. Kuavita;Migcampista;495;135;0;0;0;0;0;0.00;0.00
342003;F. Accornero;Migcampista;495;135;0;0;0;0;0;0.00;0.00
30508;V. Parigini;Migcampista;495;135;0;0;0;0;0;0.00;0.00
30733;A. Šemper;Porter;495;135;0;0;0;0;0;0.00;0.00
31445;D. Sommariva;Porter;495;135;0;0;4;0;0;0.00;0.00
30786;S. Sturaro;Migcampista;495;135;0;0;0;0;0;0.00;0.00
31055;M. Pajač;Defensa;495;135;0;0;0;0;0;0.00;0.00
437091;C. Papadopoulos;Migcampista;495;135;0;0;3;0;0;0.00;0.00
316517;A. Matturro;Defensa;495;135;0;0;102;0;0;0.00;0.00
40529;F. Jagiełło;Migcampista;495;135;0;0;31;0;0;0.00;0.00
2005;G. Yalçın;Davanter;495;135;0;0;0;0;0;0.00;0.00
437085;R. Arboscello;Migcampista;495;135;0;0;0;0;0;0.00;0.00
31081;F. Cassata;Migcampista;495;135;0;0;0;0;0;0.00;0.00
310109;D. Ankeye;Davanter;495;135;0;0;51;0;0;0.00;0.00
31631;N. Leali;Porter;495;135;0;0;176;1;0;0.00;0.00
30635;M. Coda;Davanter;495;135;0;0;0;0;0;0.00;0.00
217;Lautaro Martínez;Davanter;505;135;24;3;2668;5;0;0.81;0.10
1640;H. Çalhanoğlu;Migcampista;505;135;13;3;2576;5;0;0.45;0.10
21509;M. Thuram;Davanter;505;135;13;7;2707;3;0;0.43;0.23
31173;D. Frattesi;Migcampista;505;135;6;3;934;1;0;0.58;0.29
18830;M. Arnautović;Davanter;505;135;5;3;781;0;0;0.58;0.35
31010;F. Dimarco;Defensa;505;135;5;6;2105;0;0;0.21;0.26
226;D. Dumfries;Defensa;505;135;4;4;1640;2;1;0.22;0.22
1836;F. Acerbi;Defensa;505;135;3;1;2386;1;0;0.11;0.04
1457;H. Mkhitaryan;Migcampista;505;135;2;7;2804;4;0;0.06;0.22
30558;N. Barella;Migcampista;505;135;2;3;2860;7;0;0.06;0.09
887;M. Darmian;Defensa;505;135;2;1;2414;2;0;0.07;0.04
910;A. Sánchez;Davanter;505;135;2;4;750;0;0;0.24;0.48
24953;Y. Bisseck;Defensa;505;135;2;0;897;0;0;0.20;0.00
275776;K. Asllani;Migcampista;505;135;1;2;771;1;0;0.12;0.23
194;S. de Vrij;Defensa;505;135;1;0;1578;0;0;0.06;0.00
51016;T. Buchanan;Davanter;505;135;1;0;151;0;0;0.60;0.00
31009;A. Bastoni;Defensa;505;135;1;3;2283;5;0;0.04;0.12
30974;A. Cordaz;Porter;505;135;0;0;0;0;0;0.00;0.00
31007;Gabriel Brazão;Porter;505;135;0;0;0;0;0;0.00;0.00
408635;E. Akinsanmiro;Migcampista;505;135;0;0;14;0;0;0.00;0.00
188;S. Handanovič;Porter;505;135;0;0;0;0;0;0.00;0.00
336632;A. Sarr;Davanter;505;135;0;0;0;0;0;0.00;0.00
30765;I. Radu;Porter;505;135;0;0;0;0;0;0.00;0.00
91488;R. Di Gennaro;Porter;505;135;0;0;22;0;0;0.00;0.00
25353;V. Lazaro;Defensa;505;135;0;0;0;0;0;0.00;0.00
322630;G. Fabbian;Migcampista;505;135;0;0;0;0;0;0.00;0.00
30441;E. Audero;Porter;505;135;0;0;338;0;0;0.00;0.00
526;A. Onana;Porter;505;135;0;0;0;0;0;0.00;0.00
340206;Tommaso Guercio;Defensa;505;135;0;0;0;0;0;0.00;0.00
215;S. Esposito;Davanter;505;135;0;0;0;0;0;0.00;0.00
383001;G. Stabile;Defensa;505;135;0;0;0;0;0;0.00;0.00
214;F. Colidio;Davanter;505;135;0;0;0;0;0;0.00;0.00
135965;D. Males;Migcampista;505;135;0;0;0;0;0;0.00;0.00
866;J. Cuadrado;Migcampista;505;135;0;2;257;1;0;0.00;0.70
162445;F. Stanković;Porter;505;135;0;0;0;0;0;0.00;0.00
383000;I. Kamate;Migcampista;505;135;0;0;0;0;0;0.00;0.00
336707;A. Calligaris;Porter;505;135;0;0;0;0;0;0.00;0.00
30535;S. Sensi;Migcampista;505;135;0;1;43;0;0;0.00;2.09
441132;Matteo Motta;Defensa;505;135;0;0;0;0;0;0.00;0.00
1854;J. Correa;Davanter;505;135;0;0;0;0;0;0.00;0.00
220;E. Salcedo;Davanter;505;135;0;0;0;0;0;0.00;0.00
336704;A. Fontanarosa;Defensa;505;135;0;0;0;0;0;0.00;0.00
342230;A. Stanković;Migcampista;505;135;0;0;0;0;0;0.00;0.00
21004;L. Agoumé;Migcampista;505;135;0;0;4;0;0;0.00;0.00
30415;D. Vlahović;Davanter;496;135;16;4;2318;7;0;0.62;0.16
30410;F. Chiesa;Davanter;496;135;9;2;2206;1;0;0.37;0.08
272;A. Rabiot;Migcampista;496;135;5;3;2651;8;0;0.17;0.10
268341;F. Gatti;Defensa;496;135;4;0;2641;7;0;0.14;0.00
333;A. Milik;Davanter;496;135;4;1;900;2;1;0.40;0.10
30497;Bremer;Defensa;496;135;3;0;3234;9;0;0.08;0.00
861;D. Rugani;Defensa;496;135;2;0;1186;2;0;0.15;0.00
127011;A. Cambiaso;Defensa;496;135;2;3;2389;10;0;0.08;0.11
339883;K. Yıldız;Davanter;496;135;2;0;944;3;0;0.19;0.00
860;Alex Sandro;Defensa;496;135;1;0;716;1;0;0.13;0.00
162173;S. Iling-Junior;Davanter;496;135;1;2;795;1;0;0.11;0.23
618;Danilo;Defensa;496;135;1;1;2450;7;0;0.04;0.04
181808;F. Miretti;Migcampista;496;135;1;1;1108;3;0;0.08;0.08
30533;M. Locatelli;Migcampista;496;135;1;4;3011;6;0;0.03;0.12
415;W. McKennie;Migcampista;496;135;0;7;2601;6;0;0.00;0.24
30413;M. Pjaca;Davanter;496;135;0;0;0;0;0;0.00;0.00
335117;G. Daffara;Porter;496;135;0;0;0;0;0;0.00;0.00
849;M. Perin;Porter;496;135;0;0;226;0;0;0.00;0.00
195993;C. Alcaraz;Migcampista;496;135;0;1;376;0;0;0.00;0.24
281369;T. Mancini;Davanter;496;135;0;0;0;0;0;0.00;0.00
30784;N. Rovella;Migcampista;496;135;0;2;0;0;0;0.00;0.00
904;P. Pogba;Migcampista;496;135;0;0;52;0;0;0.00;0.00
271350;T. Muharemović;Defensa;496;135;0;0;0;0;0;0.00;0.00
56300;M. Olivieri;Davanter;496;135;0;0;0;0;0;0.00;0.00
2810;D. Zakaria;Migcampista;496;135;0;0;0;0;0;0.00;0.00
877;M. Kean;Davanter;496;135;0;0;651;2;0;0.00;0.00
162141;K. De Winter;Defensa;496;135;0;0;0;0;0;0.00;0.00
335102;L. Hasa;Migcampista;496;135;0;0;0;0;0;0.00;0.00
1821;F. Kostić;Migcampista;496;135;0;4;1834;2;0;0.00;0.20
876;N. Fagioli;Migcampista;496;135;0;2;438;1;0;0.00;0.41
126980;T. Barbieri;Defensa;496;135;0;0;0;0;0;0.00;0.00
32194;A. Sersanti;Migcampista;496;135;0;0;0;0;0;0.00;0.00
335099;S. Scaglia;Porter;496;135;0;0;0;0;0;0.00;0.00
858;M. De Sciglio;Defensa;496;135;0;0;46;0;0;0.00;0.00
161973;N. Sekulov;Davanter;496;135;0;0;10;0;0;0.00;0.00
1479;Tiago Djaló;Defensa;496;135;0;0;16;0;0;0.00;0.00
136014;G. Crespi;Porter;496;135;0;0;0;0;0;0.00;0.00
340078;J. Nonge Boende;Migcampista;496;135;0;0;23;1;0;0.00;0.00
266185;M. Compagnon;Migcampista;496;135;0;0;0;0;0;0.00;0.00
129687;M. Aké;Migcampista;496;135;0;0;0;0;0;0.00;0.00
30554;L. Pellegrini;Defensa;496;135;0;0;0;0;0;0.00;0.00
31517;G. Frabotta;Defensa;496;135;0;0;0;0;0;0.00;0.00
1138;T. Weah;Davanter;496;135;0;1;1248;5;0;0.00;0.07
162500;G. Garofani;Porter;496;135;0;0;0;0;0;0.00;0.00
295159;L. Cerri;Davanter;496;135;0;0;6;0;0;0.00;0.00
286595;Facundo González;Defensa;496;135;0;0;0;0;0;0.00;0.00
851;W. Szczęsny;Porter;496;135;0;0;3150;1;0;0.00;0.00
850;C. Pinsoglio;Porter;496;135;0;0;44;0;0;0.00;0.00
881;H. Nicolussi;Migcampista;496;135;0;1;266;1;0;0.00;0.34
236;M. Ihattaren;Migcampista;496;135;0;0;0;0;0;0.00;0.00
1863;C. Immobile;Davanter;487;135;7;1;1659;8;0;0.38;0.05
30937;M. Zaccagni;Migcampista;487;135;6;1;1972;8;0;0.27;0.05
211;M. Vecino;Migcampista;487;135;6;1;1135;8;0;0.48;0.08
2412;Felipe Anderson;Migcampista;487;135;5;6;2783;3;0;0.16;0.19
1859;Luis Alberto;Migcampista;487;135;5;7;2321;7;0;0.19;0.27
50856;V. Castellanos;Davanter;487;135;4;3;1673;2;0;0.22;0.16
135519;G. Isaksen;Davanter;487;135;3;1;1070;3;0;0.25;0.08
1454;M. Guendouzi;Migcampista;487;135;2;3;2371;3;1;0.08;0.11
2601;D. Kamada;Migcampista;487;135;2;2;1545;3;0;0.12;0.12
1841;Patric;Defensa;487;135;2;0;1609;4;0;0.11;0.00
1852;D. Cataldi;Migcampista;487;135;1;0;1360;8;0;0.07;0.00
2299;Pedro;Davanter;487;135;1;1;795;4;0;0.11;0.11
1844;A. Marušić;Defensa;487;135;1;0;3108;3;1;0.03;0.00
1839;R. Durmisi;Defensa;487;135;0;0;0;0;0;0.00;0.00
342651;R. Floriani Mussolini;Defensa;487;135;0;0;0;0;0;0.00;0.00
45798;D. Kamenović;Defensa;487;135;0;0;0;0;0;0.00;0.00
288777;M. Bertini;Migcampista;487;135;0;0;0;0;0;0.00;0.00
1837;N. Armini;Defensa;487;135;0;0;0;0;0;0.00;0.00
162952;Mario Gila;Defensa;487;135;0;0;1814;3;0;0.00;0.00
436267;L. Napolitano;Migcampista;487;135;0;0;0;0;0;0.00;0.00
63934;A. Furlanetto;Porter;487;135;0;0;0;0;0;0.00;0.00
31688;André Anderson;Migcampista;487;135;0;0;0;0;0;0.00;0.00
343570;F. Magro;Porter;487;135;0;0;0;0;0;0.00;0.00
31037;I. Provedel;Porter;487;135;0;0;2700;0;0;0.00;0.00
408626;F. Ruggeri;Defensa;487;135;0;0;0;0;0;0.00;0.00
31775;M. Adamonis;Porter;487;135;0;0;0;0;0;0.00;0.00
31377;C. Lombardi;Davanter;487;135;0;0;0;0;0;0.00;0.00
91487;M. Novella;Defensa;487;135;0;0;0;0;0;0.00;0.00
307103;D. González;Davanter;487;135;0;0;0;0;0;0.00;0.00
438044;M. Duțu;Defensa;487;135;0;0;0;0;0;0.00;0.00
408625;D. Renzetti;Porter;487;135;0;0;0;0;0;0.00;0.00
1846;Ş. Radu;Defensa;487;135;0;0;0;0;0;0.00;0.00
436246;L. Coulibaly;Migcampista;487;135;0;0;0;0;0;0.00;0.00
317;E. Hysaj;Defensa;487;135;0;0;1195;2;0;0.00;0.00
31099;N. Casale;Defensa;487;135;0;0;1557;5;0;0.00;0.00
1632;A. Romagnoli;Defensa;487;135;0;0;2409;9;0;0.00;0.00
264470;Raul Moro;Davanter;487;135;0;0;0;0;0;0.00;0.00
47366;Jony;Migcampista;487;135;0;0;0;0;0;0.00;0.00
436193;S. Fernandes;Davanter;487;135;0;0;0;0;0;0.00;0.00
30866;M. Lazzari;Migcampista;487;135;0;2;1674;4;1;0.00;0.11
696;Marcos Antônio;Migcampista;487;135;0;0;0;0;0;0.00;0.00
26644;C. Mandas;Porter;487;135;0;0;720;0;0;0.00;0.00
1470;Luís Maximiano;Porter;487;135;0;0;0;0;0;0.00;0.00
30859;M. Fares;Migcampista;487;135;0;0;0;0;0;0.00;0.00
66817;N. Krstović;Davanter;867;135;7;1;2390;4;1;0.26;0.04
30440;R. Piccoli;Davanter;867;135;5;0;1361;5;0;0.33;0.00
22016;R. Oudin;Migcampista;867;135;3;2;1827;3;0;0.15;0.10
127631;V. Gendrey;Defensa;867;135;2;3;3052;5;0;0.06;0.09
30490;N. Sansone;Davanter;867;135;2;2;749;4;0;0.24;0.24
382452;P. Dorgu;Defensa;867;135;2;0;1562;6;0;0.12;0.00
48193;P. Almqvist;Davanter;867;135;2;1;2114;5;0;0.09;0.04
118956;L. Banda;Migcampista;867;135;2;4;1360;5;1;0.13;0.26
31624;Gabriel Strefezza;Davanter;867;135;1;0;1118;4;0;0.08;0.00
136016;H. Rafia;Migcampista;867;135;1;0;1210;4;0;0.07;0.00
344335;Joan Gonzàlez;Migcampista;867;135;1;1;1285;6;0;0.07;0.07
30539;F. Di Francesco;Davanter;867;135;1;0;13;0;0;6.92;0.00
15673;Y. Ramadani;Migcampista;867;135;1;0;2976;13;0;0.03;0.00
495;C. Früchtl;Porter;867;135;0;0;0;0;0;0.00;0.00
47182;Tete Morente;Davanter;867;135;0;0;0;0;0;0.00;0.00
162029;Pablo Rodríguez;Davanter;867;135;0;0;0;0;0;0.00;0.00
127035;F. Baschirotto;Defensa;867;135;0;1;3295;3;1;0.00;0.03
31543;A. Gallo;Defensa;867;135;0;3;2502;2;0;0.00;0.11
8777;A. Touba;Defensa;867;135;0;0;275;1;0;0.00;0.00
306350;D. Samek;Migcampista;867;135;0;0;0;0;0;0.00;0.00
413662;Z. Smajlović;Defensa;867;135;0;0;0;0;0;0.00;0.00
6662;S. Pierotti;Davanter;867;135;0;2;190;0;0;0.00;0.95
42712;A. Borbei;Porter;867;135;0;0;0;0;0;0.00;0.00
40624;M. Listkowski;Migcampista;867;135;0;0;7;0;0;0.00;0.00
374725;J. Corfitzen;Davanter;867;135;0;0;8;0;0;0.00;0.00
31136;S. Romagnoli;Defensa;867;135;0;0;0;0;0;0.00;0.00
42686;C. Vulturar;Migcampista;867;135;0;0;0;0;0;0.00;0.00
153021;E. Mömmö;Migcampista;867;135;0;0;0;0;0;0.00;0.00
21384;A. Blin;Migcampista;867;135;0;2;1631;4;0;0.00;0.11
7712;M. Hjulmand;Migcampista;867;135;0;0;0;0;0;0.00;0.00
30391;F. Brancolini;Porter;867;135;0;0;0;0;0;0.00;0.00
56560;Y. Maleh;Migcampista;867;135;0;1;0;0;0;0.00;0.00
1018;A. Ceesay;Davanter;867;135;0;0;0;0;0;0.00;0.00
48352;J. Björkengren;Migcampista;867;135;0;0;0;0;0;0.00;0.00
30622;A. Tuia;Defensa;867;135;0;0;0;0;0;0.00;0.00
291589;Kialonda Gaspar;Defensa;867;135;0;0;0;0;0;0.00;0.00
28744;Þ. Helgason;Migcampista;867;135;0;0;0;0;0;0.00;0.00
197779;M. Kaba;Migcampista;867;135;0;0;1383;3;0;0.00;0.00
335071;M. Berisha;Migcampista;867;135;0;0;204;0;0;0.00;0.00
365734;M. Ciucci;Defensa;867;135;0;0;0;0;0;0.00;0.00
56459;W. Falcone;Porter;867;135;0;0;3420;0;0;0.00;0.00
156619;J. Samooja;Porter;867;135;0;0;0;0;0;0.00;0.00
341917;M. Lemmens;Defensa;867;135;0;0;0;0;0;0.00;0.00
377924;S. Esposito;Defensa;867;135;0;0;0;0;0;0.00;0.00
327763;R. Burnete;Davanter;867;135;0;1;7;0;0;0.00;12.86
1084;M. Pongračić;Defensa;867;135;0;0;3220;9;0;0.00;0.00
31730;L. Venuti;Defensa;867;135;0;0;354;1;0;0.00;0.00
31328;K. Dermaku;Defensa;867;135;0;0;0;0;0;0.00;0.00
432058;A. Viola;Porter;867;135;0;0;0;0;0;0.00;0.00
342074;G. Faticanti;Migcampista;867;135;0;0;0;0;0;0.00;0.00
31717;M. Bleve;Porter;867;135;0;0;0;0;0;0.00;0.00
30431;A. Colpani;Migcampista;1579;135;8;4;2685;1;0;0.27;0.13
30436;M. Pessina;Migcampista;1579;135;6;3;3228;4;0;0.17;0.08
31692;M. Đurić;Davanter;1579;135;4;1;1257;2;0;0.29;0.07
263481;L. Colombo;Davanter;1579;135;4;0;1363;3;0;0.26;0.00
30603;Dany Mota;Davanter;1579;135;4;3;2057;3;0;0.18;0.13
134926;D. Maldini;Davanter;1579;135;4;0;326;0;0;1.10;0.00
341646;V. Carboni;Migcampista;1579;135;2;3;1158;2;0;0.16;0.23
203;R. Gagliardini;Migcampista;1579;135;1;2;2368;5;0;0.04;0.08
312985;S. Vignato;Davanter;1579;135;1;0;339;2;0;0.27;0.00
193270;A. Carboni;Defensa;1579;135;1;0;1488;1;0;0.06;0.00
30615;L. Caldirola;Defensa;1579;135;1;1;2139;6;0;0.04;0.04
266813;W. Bondo;Migcampista;1579;135;1;1;1469;9;0;0.06;0.06
9072;M. Marić;Davanter;1579;135;1;0;278;0;1;0.32;0.00
46792;Pablo Marí;Defensa;1579;135;0;0;2617;7;0;0.00;0.00
30708;S. Birindelli;Defensa;1579;135;0;2;2014;7;0;0.00;0.09
284242;O. Forson;Davanter;1579;135;0;0;0;0;0;0.00;0.00
10238;Carlos Augusto;Defensa;1579;135;0;3;0;0;0;0.00;0.00
162570;G. Cittadini;Defensa;1579;135;0;0;14;1;0;0.00;0.00
31532;P. Ciurria;Davanter;1579;135;0;1;1601;2;0;0.00;0.06
394438;L. Colombo;Migcampista;1579;135;0;0;0;0;0;0.00;0.00
30704;S. Gori;Porter;1579;135;0;0;0;0;0;0.00;0.00
30501;A. Izzo;Defensa;1579;135;0;0;1655;9;0;0.00;0.00
30433;P. Gómez;Migcampista;1579;135;0;0;39;0;0;0.00;0.00
2738;C. Gytkjær;Davanter;1579;135;0;0;0;0;0;0.00;0.00
398185;M. PopoviÄ;Migcampista;1579;135;0;0;0;0;0;0.00;0.00
30820;E. Lamanna;Porter;1579;135;0;0;0;0;0;0.00;0.00
394437;A. Ferraris;Davanter;1579;135;0;0;9;0;0;0.00;0.00
286473;F. Carboni;Defensa;1579;135;0;0;0;0;0;0.00;0.00
26828;G. Kiriakopoulos;Defensa;1579;135;0;3;1716;3;0;0.00;0.16
31477;D. Bettella;Defensa;1579;135;0;0;3;0;0;0.00;0.00
31024;José Machín;Migcampista;1579;135;0;0;233;2;0;0.00;0.00
31678;J. Akpa Akpro;Migcampista;1579;135;0;0;702;5;0;0.00;0.00
129553;A. Sorrentino;Porter;1579;135;0;0;546;0;0;0.00;0.00
25911;G. Donati;Defensa;1579;135;0;0;32;2;0;0.00;0.00
30989;A. Barberis;Migcampista;1579;135;0;0;0;0;0;0.00;0.00
438039;A. Berretta;Migcampista;1579;135;0;0;0;0;0;0.00;0.00
31219;A. Zerbin;Davanter;1579;135;0;1;684;1;0;0.00;0.13
30879;A. Petagna;Davanter;1579;135;0;1;0;0;0;0.00;0.00
30670;M. Di Gregorio;Porter;1579;135;0;0;2874;0;0;0.00;0.00
30934;L. Marrone;Defensa;1579;135;0;0;0;0;0;0.00;0.00
31447;A. Anastasio;Defensa;1579;135;0;0;0;0;0;0.00;0.00
30806;M. D&apos,Alessandro;Davanter;1579;135;0;0;0;0;0;0.00;0.00
30875;M. Valoti;Migcampista;1579;135;0;0;0;0;0;0.00;0.00
30663;D. Diaw;Davanter;1579;135;0;0;0;0;0;0.00;0.00
193;D. D&apos,Ambrosio;Defensa;1579;135;0;0;1533;4;0;0.00;0.00
287079;S. Rubbi;Porter;1579;135;0;0;0;0;0;0.00;0.00
30984;M. Sampirisi;Defensa;1579;135;0;0;0;0;0;0.00;0.00
308673;Andrea Sergio Mazza;Porter;1579;135;0;0;0;0;0;0.00;0.00
31503;L. Mancuso;Davanter;1579;135;0;0;0;0;0;0.00;0.00
30546;A. Cragno;Porter;1579;135;0;0;0;0;0;0.00;0.00
10997;V. Antov;Defensa;1579;135;0;0;0;0;0;0.00;0.00
30460;G. Caprari;Davanter;1579;135;0;0;287;0;0;0.00;0.00
30768;Pedro Pereira;Defensa;1579;135;0;2;834;3;0;0.00;0.22
2780;V. Osimhen;Davanter;492;135;15;2;1989;5;0;0.68;0.09
483;K. Kvaratskhelia;Davanter;492;135;11;5;2752;8;0;0.36;0.16
219;M. Politano;Davanter;492;135;8;5;2385;2;1;0.30;0.19
30543;G. Raspadori;Davanter;492;135;5;3;1572;0;0;0.29;0.17
1314;Amir Rrahmani;Defensa;492;135;3;0;2603;5;0;0.10;0.00
329;P. Zieliński;Migcampista;492;135;3;2;1937;1;0;0.14;0.09
325;G. Gaetano;Migcampista;492;135;1;1;155;1;0;0.58;0.58
31042;G. Di Lorenzo;Defensa;492;135;1;6;3235;6;0;0.03;0.17
18967;L. Østigård;Defensa;492;135;1;0;1620;3;0;0.06;0.00
774;Juan Jesus;Defensa;492;135;1;0;2118;7;0;0.04;0.00
30414;G. Simeone;Davanter;492;135;1;0;789;3;0;0.11;0.00
47254;M. Olivera;Defensa;492;135;1;1;1573;3;0;0.06;0.06
47439;S. Lobotka;Migcampista;492;135;0;1;3295;4;0;0.00;0.03
162582;V. Labriola;Migcampista;492;135;0;0;0;0;0;0.00;0.00
341912;G. Ambrosino;Davanter;492;135;0;0;0;0;0;0.00;0.00
30854;F. Costa;Defensa;492;135;0;0;0;0;0;0.00;0.00
323;K. Zedadka;Migcampista;492;135;0;0;0;0;0;0.00;0.00
3406;A. Zambo Anguissa;Migcampista;492;135;0;1;2791;2;0;0.00;0.03
1151;D. Demme;Migcampista;492;135;0;0;73;1;0;0.00;0.00
31531;L. Candellone;Davanter;492;135;0;0;0;0;0;0.00;0.00
322;Mário Rui;Defensa;492;135;0;2;1207;6;0;0.00;0.15
134434;H. Idasiak;Porter;492;135;0;0;0;0;0;0.00;0.00
161852;A. Cioffi;Davanter;492;135;0;0;0;0;0;0.00;0.00
303678;G. D&apos,Agostino;Davanter;492;135;0;0;0;0;0;0.00;0.00
32172;N. Contini;Porter;492;135;0;0;16;0;0;0.00;0.00
161849;D. Costanzo;Defensa;492;135;0;0;0;0;0;0.00;0.00
91423;D. Marfella;Porter;492;135;0;0;0;0;0;0.00;0.00
31057;H. Traorè;Migcampista;492;135;0;0;384;1;0;0.00;0.00
347395;A. Vergara;Migcampista;492;135;0;0;0;0;0;0.00;0.00
384413;L. D'Avino;Defensa;492;135;0;0;0;0;0;0.00;0.00
382444;L. Russo;Migcampista;492;135;0;0;0;0;0;0.00;0.00
2922;L. Dendoncker;Migcampista;492;135;0;0;21;0;0;0.00;0.00
312;A. Meret;Porter;492;135;0;0;2774;0;0;0.00;0.00
341914;C. Saco;Migcampista;492;135;0;0;0;0;0;0.00;0.00
195100;Natan;Defensa;492;135;0;0;955;2;0;0.00;0.00
15797;J. Cajuste;Migcampista;492;135;0;2;1008;7;0;0.00;0.18
91352;F. Mezzoni;Defensa;492;135;0;0;0;0;0;0.00;0.00
341913;F. Gioielli;Migcampista;492;135;0;0;0;0;0;0.00;0.00
202;A. Candreva;Migcampista;514;135;6;6;2759;5;0;0.20;0.20
161621;L. Tchaouna;Davanter;514;135;4;3;2097;4;0;0.17;0.13
30836;G. Maggiore;Migcampista;514;135;4;2;1806;8;0;0.20;0.10
22015;B. Dia;Davanter;514;135;4;0;1142;1;0;0.32;0.00
31003;S. Nwankwo;Davanter;514;135;3;0;681;0;0;0.40;0.00
867;G. Kastanos;Migcampista;514;135;3;3;1487;5;0;0.18;0.18
21585;J. Sambia;Defensa;514;135;1;2;1030;4;0;0.09;0.17
325388;N. Pierozzi;Defensa;514;135;1;0;874;6;0;0.10;0.00
768;F. Fazio;Defensa;514;135;1;0;1355;3;1;0.07;0.00
335816;C. Ikwuemesi;Davanter;514;135;1;1;1056;2;0;0.09;0.09
134431;L. Pirola;Defensa;514;135;1;0;1992;4;0;0.05;0.00
70339;S. Weissman;Davanter;514;135;1;0;493;0;0;0.18;0.00
68013;A. Martegani;Migcampista;514;135;1;0;724;1;0;0.12;0.00
1494;Jovane Cabral;Davanter;514;135;1;0;680;1;0;0.13;0.00
471047;L. Boncori;Davanter;514;135;0;0;0;0;0;0.00;0.00
450919;Gregorio Salvati;Porter;514;135;0;0;0;0;0;0.00;0.00
459724;Tommaso Ferrari;Defensa;514;135;0;0;0;0;0;0.00;0.00
31436;F. Bonazzoli;Davanter;514;135;0;1;0;0;0;0.00;0.00
283008;A. Iervolino;Migcampista;514;135;0;0;0;0;0;0.00;0.00
192374;T. Stewart;Davanter;514;135;0;0;96;0;0;0.00;0.00
31389;N. Gyömbér;Defensa;514;135;0;0;1763;9;0;0.00;0.00
15782;J. Kristoffersen;Davanter;514;135;0;0;0;0;0;0.00;0.00
2098;G. Ochoa;Porter;514;135;0;0;1890;0;0;0.00;0.00
31418;M. Lovato;Defensa;514;135;0;0;950;2;0;0.00;0.00
21386;I. Gomis;Migcampista;514;135;0;0;131;0;0;0.00;0.00
327373;K. Jimenez;Migcampista;514;135;0;0;0;0;0;0.00;0.00
199210;J. De Matteis;Porter;514;135;0;0;0;0;0;0.00;0.00
26831;T. Pasalidis;Defensa;514;135;0;0;450;3;0;0.00;0.00
422170;P. Allocca;Porter;514;135;0;0;0;0;0;0.00;0.00
30951;L. Bogdan;Defensa;514;135;0;0;0;0;0;0.00;0.00
434033;E. Elia;Migcampista;514;135;0;0;0;0;0;0.00;0.00
31613;R. Boultam;Migcampista;514;135;0;0;0;0;0;0.00;0.00
137607;Mikael;Davanter;514;135;0;0;0;0;0;0.00;0.00
31685;F. Orlando;Davanter;514;135;0;0;0;0;0;0.00;0.00
31236;M. Coulibaly;Migcampista;514;135;0;0;2;0;0;0.00;0.00
14327;D. Bradarić;Defensa;514;135;0;3;2751;5;0;0.00;0.10
125715;F. Daniliuc;Defensa;514;135;0;0;742;2;0;0.00;0.00
30755;E. Vignato;Davanter;514;135;0;1;308;1;0;0.00;0.29
1253;B. Costil;Porter;514;135;0;0;1170;0;0;0.00;0.00
469484;Rocco Di Vico;Migcampista;514;135;0;0;0;0;0;0.00;0.00
39286;E. Bohinen;Migcampista;514;135;0;0;537;1;0;0.00;0.00
212842;Marco Pellegrino;Defensa;514;135;0;0;541;1;0;0.00;0.00
162907;A. Zanoli;Defensa;514;135;0;0;922;3;0;0.00;0.00
30740;P. Jaroszyński;Defensa;514;135;0;0;0;0;0;0.00;0.00
31473;V. Fiorillo;Porter;514;135;0;0;360;1;1;0.00;0.00
1188;E. Botheim;Davanter;514;135;0;0;316;1;0;0.00;0.00
31672;V. Mantovani;Defensa;514;135;0;0;0;0;0;0.00;0.00
453038;Ciro Borrelli;Migcampista;514;135;0;0;0;0;0;0.00;0.00
11377;D. Valencia;Davanter;514;135;0;0;0;0;0;0.00;0.00
468739;N. Guccione;Defensa;514;135;0;0;0;0;0;0.00;0.00
772;K. Manolas;Defensa;514;135;0;0;492;0;0;0.00;0.00
